year,month,category,cpi,region,period,estimatedcost,avg_wage,base_cpi,real_wage
2021,jun,Energy,232.432,Midwest,Post-COVID,299.01,47865.0,195.657,40291.880227335314
2022,jun,Energy,333.543,Midwest,Post-COVID,429.09,47865.0,195.657,28077.70603790216
2023,jun,Energy,265.945,Midwest,Post-COVID,342.13,47865.0,195.657,35214.50790576999
2024,jun,Energy,263.706,Midwest,Post-COVID,339.25,47865.0,195.657,35513.49724693409
2025,jun,Energy,263.912,Midwest,Post-COVID,339.51,47865.0,195.657,35485.77671723909
2015,jun,Shelter,249.241,Midwest,Pre-COVID,1375.17,44357.5,249.12075000000002,44336.09906927432
2016,jun,Shelter,256.656,Midwest,Pre-COVID,1416.08,45647.5,249.12075000000002,44307.31966377174
2017,jun,Shelter,263.258,Midwest,Pre-COVID,1452.5,46655.0,249.12075000000002,44149.57414874383
2018,jun,Shelter,270.494,Midwest,Pre-COVID,1492.43,47865.0,249.12075000000002,44082.91754623022
2019,jun,Shelter,280.235,Midwest,Pre-COVID,1546.17,47865.0,249.12075000000002,42550.590392884544
2020,jun,Shelter,286.137,Midwest,Post-COVID,1578.74,47865.0,249.12075000000002,41672.921358475134
2021,jun,Shelter,294.263,Midwest,Post-COVID,1623.57,47865.0,249.12075000000002,40522.133937158265
2022,jun,Shelter,309.877,Midwest,Post-COVID,1709.72,47865.0,249.12075000000002,38480.31541143744
2023,jun,Shelter,332.532,Midwest,Post-COVID,1834.72,47865.0,249.12075000000002,35858.69840722097
2024,jun,Shelter,351.984,Midwest,Post-COVID,1942.04,47865.0,249.12075000000002,33877.00775816515
2025,jun,Shelter,367.531,Midwest,Post-COVID,2027.82,47865.0,249.12075000000002,32443.96989301583
2015,jun,Medical Care,451.389,Midwest,Pre-COVID,399.58,44357.5,451.846,44402.40888679166
2016,jun,Medical Care,467.605,Midwest,Pre-COVID,413.94,45647.5,451.846,44109.10979352231
2017,jun,Medical Care,478.231,Midwest,Pre-COVID,423.34,46655.0,451.846,44080.9465091138
2018,jun,Medical Care,484.324,Midwest,Pre-COVID,428.74,47865.0,451.846,44655.24894492117
2019,jun,Medical Care,493.894,Midwest,Pre-COVID,437.21,47865.0,451.846,43789.980825845225
2020,jun,Medical Care,517.94,Midwest,Post-COVID,458.5,47865.0,451.846,41756.977236745566
2021,jun,Medical Care,522.287,Midwest,Post-COVID,462.34,47865.0,451.846,41409.43349154775
2022,jun,Medical Care,541.025,Midwest,Post-COVID,478.93,47865.0,451.846,39975.248445081095
2023,jun,Medical Care,541.011,Midwest,Post-COVID,478.92,47865.0,451.846,39976.282903674786
2024,jun,Medical Care,554.122,Midwest,Post-COVID,490.53,47865.0,451.846,39030.4098916845
2025,jun,Medical Care,569.926,Midwest,Post-COVID,504.52,47865.0,451.846,37948.099911216545
2015,jul,Food at Home,229.936,Midwest,Pre-COVID,324.75,44357.5,230.04600000000002,44378.72036131794
2016,jul,Food at Home,225.75,Midwest,Pre-COVID,318.84,45647.5,230.04600000000002,46516.16737541529
2017,jul,Food at Home,225.959,Midwest,Pre-COVID,319.13,46655.0,230.04600000000002,47498.865413636995
2018,jul,Food at Home,226.957,Midwest,Pre-COVID,320.54,47865.0,230.04600000000002,48516.46695188957
2019,jul,Food at Home,226.822,Midwest,Pre-COVID,320.35,47865.0,230.04600000000002,48545.34300023808
2020,jul,Food at Home,236.51,Midwest,Post-COVID,334.03,47865.0,230.04600000000002,46556.81277747241
2021,jul,Food at Home,241.889,Midwest,Post-COVID,341.63,47865.0,230.04600000000002,45521.50693086499
2022,jul,Food at Home,278.158,Midwest,Post-COVID,392.86,47865.0,230.04600000000002,39585.96118033636
2023,jul,Food at Home,288.763,Midwest,Post-COVID,407.83,47865.0,230.04600000000002,38132.14224121512
2024,jul,Food at Home,291.065,Midwest,Post-COVID,411.09,47865.0,230.04600000000002,37830.55946266298
2025,jul,Food at Home,295.847,Midwest,Post-COVID,417.84,47865.0,230.04600000000002,37219.075366659126
2015,jul,Food Away From Home,254.811,Midwest,Pre-COVID,254.17,44357.5,254.83616666666668,44361.881013443955
2016,jul,Food Away From Home,261.764,Midwest,Pre-COVID,261.1,45647.5,254.83616666666668,44439.395478051476
2017,jul,Food Away From Home,264.233,Midwest,Pre-COVID,263.56,46655.0,254.83616666666668,44995.823216000026
2018,jul,Food Away From Home,272.407,Midwest,Pre-COVID,271.72,47865.0,254.83616666666668,44777.60526528321
2019,jul,Food Away From Home,280.046,Midwest,Pre-COVID,279.34,47865.0,254.83616666666668,43556.176904865635
2020,jul,Food Away From Home,286.524,Midwest,Post-COVID,285.8,47865.0,254.83616666666668,42571.418511189295
2021,jul,Food Away From Home,301.855,Midwest,Post-COVID,301.09,47865.0,254.83616666666668,40409.2465504961
2022,jul,Food Away From Home,327.058,Midwest,Post-COVID,326.23,47865.0,254.83616666666668,37295.32106690557
2023,jul,Food Away From Home,350.428,Midwest,Post-COVID,349.54,47865.0,254.83616666666668,34808.100715410874
2024,jul,Food Away From Home,362.442,Midwest,Post-COVID,361.53,47865.0,254.83616666666668,33654.303633408934
2025,jul,Food Away From Home,375.61,Midwest,Post-COVID,374.66,47865.0,254.83616666666668,32474.46318654988
2015,jul,Energy,212.965,Midwest,Pre-COVID,275.83,44357.5,195.657,40752.4963139483
2016,jul,Energy,190.806,Midwest,Pre-COVID,247.13,45647.5,195.657,46808.02966101695
2017,jul,Energy,197.405,Midwest,Pre-COVID,255.68,46655.0,195.657,46241.87500316609
2018,jul,Energy,217.576,Midwest,Pre-COVID,281.81,47865.0,195.657,43042.993275912784
2019,jul,Energy,213.389,Midwest,Pre-COVID,276.38,47865.0,195.657,43887.55889478839
2020,jul,Energy,186.542,Midwest,Post-COVID,241.61,47865.0,195.657,50203.8270469921
2021,jul,Energy,236.105,Midwest,Post-COVID,305.8,47865.0,195.657,39665.07403485738
2022,jul,Energy,314.399,Midwest,Post-COVID,407.21,47865.0,195.657,29787.379428687753
2023,jul,Energy,262.385,Midwest,Post-COVID,339.84,47865.0,195.657,35692.29302361035
2024,jul,Energy,267.668,Midwest,Post-COVID,346.68,47865.0,195.657,34987.82934456118
2025,jul,Energy,263.011,Midwest,Post-COVID,340.65,47865.0,195.657,35607.34077662151
2015,jul,Shelter,249.676,Midwest,Pre-COVID,1375.17,44357.5,249.12075000000002,44258.854147475126
2016,jul,Shelter,256.461,Midwest,Pre-COVID,1412.54,45647.5,249.12075000000002,44341.00871331314
2017,jul,Shelter,262.779,Midwest,Pre-COVID,1447.34,46655.0,249.12075000000002,44230.05107428676
2018,jul,Shelter,271.218,Midwest,Pre-COVID,1493.82,47865.0,249.12075000000002,43965.240871734175
2019,jul,Shelter,280.794,Midwest,Pre-COVID,1546.56,47865.0,249.12075000000002,42465.88138902542
2020,jul,Shelter,286.463,Midwest,Post-COVID,1577.78,47865.0,249.12075000000002,41625.49683117889
2021,jul,Shelter,296.222,Midwest,Post-COVID,1631.53,47865.0,249.12075000000002,40254.14958629001
2022,jul,Shelter,311.079,Midwest,Post-COVID,1713.36,47865.0,249.12075000000002,38331.62861765018
2023,jul,Shelter,336.212,Midwest,Post-COVID,1851.79,47865.0,249.12075000000002,35466.207924613045
2024,jul,Shelter,354.016,Midwest,Post-COVID,1949.85,47865.0,249.12075000000002,33682.55869438105
2025,jul,Shelter,368.499,Midwest,Post-COVID,2029.62,47865.0,249.12075000000002,32358.743710973435
2015,jul,Medical Care,451.331,Midwest,Pre-COVID,399.58,44357.5,451.846,44408.114986561966
2016,jul,Medical Care,470.786,Midwest,Pre-COVID,416.81,45647.5,451.846,43811.074001775756
2017,jul,Medical Care,482.591,Midwest,Pre-COVID,427.26,46655.0,451.846,43682.694310503095
2018,jul,Medical Care,483.967,Midwest,Pre-COVID,428.48,47865.0,451.846,44688.18905007986
2019,jul,Medical Care,495.492,Midwest,Pre-COVID,438.68,47865.0,451.846,43648.7547528517
2020,jul,Medical Care,519.089,Midwest,Post-COVID,459.57,47865.0,451.846,41664.54844930252
2021,jul,Medical Care,522.055,Midwest,Post-COVID,462.2,47865.0,451.846,41427.83574527588
2022,jul,Medical Care,545.007,Midwest,Post-COVID,482.52,47865.0,451.846,39683.17616104014
2023,jul,Medical Care,542.59,Midwest,Post-COVID,480.38,47865.0,451.846,39859.94727142041
2024,jul,Medical Care,555.5,Midwest,Post-COVID,491.81,47865.0,451.846,38933.5891809181
2025,jul,Medical Care,571.648,Midwest,Post-COVID,506.11,47865.0,451.846,37833.787208212045
2015,aug,Food at Home,230.714,Midwest,Pre-COVID,324.75,44357.5,230.04600000000002,44229.06908553447
2016,aug,Food at Home,226.294,Midwest,Pre-COVID,318.53,45647.5,230.04600000000002,46404.344724119954
2017,aug,Food at Home,226.561,Midwest,Pre-COVID,318.9,46655.0,230.04600000000002,47372.655178958434
2018,aug,Food at Home,225.866,Midwest,Pre-COVID,317.93,47865.0,230.04600000000002,48750.815926257164
2019,aug,Food at Home,227.101,Midwest,Pre-COVID,319.66,47865.0,230.04600000000002,48485.70367369585
2020,aug,Food at Home,234.738,Midwest,Post-COVID,330.41,47865.0,230.04600000000002,46908.262786596126
2021,aug,Food at Home,243.148,Midwest,Post-COVID,342.25,47865.0,230.04600000000002,45285.80037672529
2022,aug,Food at Home,280.226,Midwest,Post-COVID,394.44,47865.0,230.04600000000002,39293.82637585378
2023,aug,Food at Home,288.105,Midwest,Post-COVID,405.53,47865.0,230.04600000000002,38219.231842557405
2024,aug,Food at Home,290.118,Midwest,Post-COVID,408.37,47865.0,230.04600000000002,37954.045560771825
2025,aug,Food at Home,298.807,Midwest,Post-COVID,420.6,47865.0,230.04600000000002,36850.380981703915
2015,aug,Food Away From Home,255.562,Midwest,Pre-COVID,254.17,44357.5,254.83616666666668,44231.51823399671
2016,aug,Food Away From Home,262.302,Midwest,Pre-COVID,260.87,45647.5,254.83616666666668,44348.247127039314
2017,aug,Food Away From Home,266.222,Midwest,Pre-COVID,264.77,46655.0,254.83616666666668,44659.650050834774
2018,aug,Food Away From Home,271.995,Midwest,Pre-COVID,270.51,47865.0,254.83616666666668,44845.43141418041
2019,aug,Food Away From Home,280.215,Midwest,Pre-COVID,278.69,47865.0,254.83616666666668,43529.907811858764
2020,aug,Food Away From Home,287.265,Midwest,Post-COVID,285.7,47865.0,254.83616666666668,42461.605547142884
2021,aug,Food Away From Home,303.828,Midwest,Post-COVID,302.17,47865.0,254.83616666666668,40146.836754676995
2022,aug,Food Away From Home,331.994,Midwest,Post-COVID,330.18,47865.0,254.83616666666668,36740.82398326476
2023,aug,Food Away From Home,351.118,Midwest,Post-COVID,349.2,47865.0,254.83616666666668,34739.69753045985
2024,aug,Food Away From Home,363.576,Midwest,Post-COVID,361.59,47865.0,254.83616666666668,33549.33526277862
2025,aug,Food Away From Home,376.666,Midwest,Post-COVID,374.61,47865.0,254.83616666666668,32383.41957463642
2015,aug,Energy,210.174,Midwest,Pre-COVID,275.83,44357.5,195.657,41293.66799651717
2016,aug,Energy,191.216,Midwest,Pre-COVID,250.95,45647.5,195.657,46707.6651927663
2017,aug,Energy,201.139,Midwest,Pre-COVID,263.98,46655.0,195.657,45383.42805224248
2018,aug,Energy,217.425,Midwest,Pre-COVID,285.35,47865.0,195.657,43072.886305622626
2019,aug,Energy,208.437,Midwest,Pre-COVID,273.55,47865.0,195.657,44930.229781660644
2020,aug,Energy,186.154,Midwest,Post-COVID,244.31,47865.0,195.657,50308.46667275482
2021,aug,Energy,236.32,Midwest,Post-COVID,310.15,47865.0,195.657,39628.987411137445
2022,aug,Energy,290.436,Midwest,Post-COVID,381.17,47865.0,195.657,32245.046430194612
2023,aug,Energy,271.18,Midwest,Post-COVID,355.9,47865.0,195.657,34534.7086990191
2024,aug,Energy,264.171,Midwest,Post-COVID,346.7,47865.0,195.657,35450.98555481109
2025,aug,Energy,263.429,Midwest,Post-COVID,345.73,47865.0,195.657,35550.84028334011
2015,aug,Shelter,249.789,Midwest,Pre-COVID,1375.17,44357.5,249.12075000000002,44238.832246916405
2016,aug,Shelter,256.634,Midwest,Pre-COVID,1412.85,45647.5,249.12075000000002,44311.11791744274
2017,aug,Shelter,263.051,Midwest,Pre-COVID,1448.18,46655.0,249.12075000000002,44184.31631603758
2018,aug,Shelter,271.663,Midwest,Pre-COVID,1495.59,47865.0,249.12075000000002,43893.22321681643
2019,aug,Shelter,280.599,Midwest,Pre-COVID,1544.79,47865.0,249.12075000000002,42495.39270899041
2020,aug,Shelter,287.179,Midwest,Post-COVID,1581.01,47865.0,249.12075000000002,41521.71537177162
2021,aug,Shelter,297.007,Midwest,Post-COVID,1635.12,47865.0,249.12075000000002,40147.756445976025
2022,aug,Shelter,312.253,Midwest,Post-COVID,1719.05,47865.0,249.12075000000002,38187.51044425514
2023,aug,Shelter,334.737,Midwest,Post-COVID,1842.83,47865.0,249.12075000000002,35622.48780012368
2024,aug,Shelter,355.828,Midwest,Post-COVID,1958.94,47865.0,249.12075000000002,33511.035384371105
2025,aug,Shelter,369.611,Midwest,Post-COVID,2034.82,47865.0,249.12075000000002,32261.39021498278
2015,aug,Medical Care,451.284,Midwest,Pre-COVID,399.58,44357.5,451.846,44412.73997083876
2016,aug,Medical Care,473.82,Midwest,Pre-COVID,419.54,45647.5,451.846,43530.53962475202
2017,aug,Medical Care,483.167,Midwest,Pre-COVID,427.81,46655.0,451.846,43630.618668079565
2018,aug,Medical Care,484.957,Midwest,Pre-COVID,429.4,47865.0,451.846,44596.96177186843
2019,aug,Medical Care,500.589,Midwest,Pre-COVID,443.24,47865.0,451.846,43204.32288763836
2020,aug,Medical Care,521.898,Midwest,Post-COVID,462.11,47865.0,451.846,41440.29827667475
2021,aug,Medical Care,523.732,Midwest,Post-COVID,463.73,47865.0,451.846,41295.18301344963
2022,aug,Medical Care,548.159,Midwest,Post-COVID,485.36,47865.0,451.846,39454.99169036721
2023,aug,Medical Care,548.062,Midwest,Post-COVID,485.27,47865.0,451.846,39461.97472183804
2024,aug,Medical Care,556.448,Midwest,Post-COVID,492.7,47865.0,451.846,38867.25945640923
2025,aug,Medical Care,572.27,Midwest,Post-COVID,506.71,47865.0,451.846,37792.665682282845
2015,sep,Food at Home,231.872,Midwest,Pre-COVID,324.75,44357.5,230.04600000000002,44008.18315708666
2016,sep,Food at Home,226.091,Midwest,Pre-COVID,316.65,45647.5,230.04600000000002,46446.009726172204
2017,sep,Food at Home,226.883,Midwest,Pre-COVID,317.76,46655.0,230.04600000000002,47305.42231017749
2018,sep,Food at Home,226.373,Midwest,Pre-COVID,317.05,47865.0,230.04600000000002,48641.63036227819
2019,sep,Food at Home,227.677,Midwest,Pre-COVID,318.87,47865.0,230.04600000000002,48363.039700979905
2020,sep,Food at Home,232.725,Midwest,Post-COVID,325.94,47865.0,230.04600000000002,47314.00489848535
2021,sep,Food at Home,245.802,Midwest,Post-COVID,344.26,47865.0,230.04600000000002,44796.835623794774
2022,sep,Food at Home,281.284,Midwest,Post-COVID,393.95,47865.0,230.04600000000002,39146.02959997725
2023,sep,Food at Home,288.729,Midwest,Post-COVID,404.38,47865.0,230.04600000000002,38136.632586266016
2024,sep,Food at Home,292.066,Midwest,Post-COVID,409.06,47865.0,230.04600000000002,37700.90250148939
2025,sep,Food at Home,not provided,Midwest,Post-COVID,not provided,47865.0,230.04600000000002,not provided
2015,sep,Food Away From Home,256.469,Midwest,Pre-COVID,254.17,44357.5,254.83616666666668,44075.09392135762
2016,sep,Food Away From Home,262.834,Midwest,Pre-COVID,260.47,45647.5,254.83616666666668,44258.48222800957
2017,sep,Food Away From Home,266.908,Midwest,Pre-COVID,264.51,46655.0,254.83616666666668,44544.86697975832
2018,sep,Food Away From Home,272.852,Midwest,Pre-COVID,270.4,47865.0,254.83616666666668,44704.57653783004
2019,sep,Food Away From Home,280.653,Midwest,Pre-COVID,278.13,47865.0,254.83616666666668,43461.973032534836
2020,sep,Food Away From Home,291.003,Midwest,Post-COVID,288.39,47865.0,254.83616666666668,41916.17652567156
2021,sep,Food Away From Home,306.56,Midwest,Post-COVID,303.81,47865.0,254.83616666666668,39789.05635927714
2022,sep,Food Away From Home,336.646,Midwest,Post-COVID,333.62,47865.0,254.83616666666668,36233.11465901867
2023,sep,Food Away From Home,352.499,Midwest,Post-COVID,349.33,47865.0,254.83616666666668,34603.5963719046
2024,sep,Food Away From Home,364.579,Midwest,Post-COVID,361.31,47865.0,254.83616666666668,33457.03706878345
2025,sep,Food Away From Home,not provided,Midwest,Post-COVID,not provided,47865.0,254.83616666666668,not provided
2015,sep,Energy,196.4,Midwest,Pre-COVID,275.83,44357.5,195.657,44189.69133146639
2016,sep,Energy,191.573,Midwest,Pre-COVID,269.05,45647.5,195.657,46620.62455304244
2017,sep,Energy,205.385,Midwest,Pre-COVID,288.45,46655.0,195.657,44445.19967378339
2018,sep,Energy,217.523,Midwest,Pre-COVID,305.5,47865.0,195.657,43053.48080432874
2019,sep,Energy,204.625,Midwest,Pre-COVID,287.38,47865.0,195.657,45767.24400733049
2020,sep,Energy,187.227,Midwest,Post-COVID,262.95,47865.0,195.657,50020.14829591886
2021,sep,Energy,238.393,Midwest,Post-COVID,334.81,47865.0,195.657,39284.384629582244
2022,sep,Energy,285.462,Midwest,Post-COVID,400.92,47865.0,195.657,32806.89655715998
2023,sep,Energy,268.255,Midwest,Post-COVID,376.75,47865.0,195.657,34911.26840133455
2024,sep,Energy,252.351,Midwest,Post-COVID,354.41,47865.0,195.657,37111.49274225187
2025,sep,Energy,not provided,Midwest,Post-COVID,not provided,47865.0,195.657,not provided
2015,sep,Shelter,250.435,Midwest,Pre-COVID,1375.17,44357.5,249.12075000000002,44124.71766376505
2016,sep,Shelter,257.954,Midwest,Pre-COVID,1416.45,45647.5,249.12075000000002,44084.369444261385
2017,sep,Shelter,264.066,Midwest,Pre-COVID,1450.02,46655.0,249.12075000000002,44014.48346720139
2018,sep,Shelter,272.185,Midwest,Pre-COVID,1494.6,47865.0,249.12075000000002,43809.044211657514
2019,sep,Shelter,281.723,Midwest,Pre-COVID,1546.97,47865.0,249.12075000000002,42325.847370466734
2020,sep,Shelter,286.953,Midwest,Post-COVID,1575.69,47865.0,249.12075000000002,41554.41726955286
2021,sep,Shelter,297.995,Midwest,Post-COVID,1636.32,47865.0,249.12075000000002,40014.646885853785
2022,sep,Shelter,313.166,Midwest,Post-COVID,1719.63,47865.0,249.12075000000002,38076.17908313802
2023,sep,Shelter,336.337,Midwest,Post-COVID,1846.86,47865.0,249.12075000000002,35453.026871114394
2024,sep,Shelter,355.991,Midwest,Post-COVID,1954.79,47865.0,249.12075000000002,33495.691460598726
2025,sep,Shelter,not provided,Midwest,Post-COVID,not provided,47865.0,249.12075000000002,not provided
2015,sep,Medical Care,451.793,Midwest,Pre-COVID,399.58,44357.5,451.846,44362.7035943452
2016,sep,Medical Care,474.779,Midwest,Pre-COVID,419.91,45647.5,451.846,43442.6128472405
2017,sep,Medical Care,478.861,Midwest,Pre-COVID,423.52,46655.0,451.846,44022.952652231026
2018,sep,Medical Care,485.951,Midwest,Pre-COVID,429.79,47865.0,451.846,44505.73985854541
2019,sep,Medical Care,500.625,Midwest,Pre-COVID,442.77,47865.0,451.846,43201.2160599251
2020,sep,Medical Care,522.679,Midwest,Post-COVID,462.28,47865.0,451.846,41378.3771492637
2021,sep,Medical Care,521.982,Midwest,Post-COVID,461.66,47865.0,451.846,41433.62949297102
2022,sep,Medical Care,550.779,Midwest,Post-COVID,487.13,47865.0,451.846,39267.308285174266
2023,sep,Medical Care,546.539,Midwest,Post-COVID,483.38,47865.0,451.846,39571.94050195869
2024,sep,Medical Care,558.85,Midwest,Post-COVID,494.27,47865.0,451.846,38700.203614565624
2025,sep,Medical Care,not provided,Midwest,Post-COVID,not provided,47865.0,451.846,not provided
2015,oct,Food at Home,231.063,Midwest,Pre-COVID,324.75,44357.5,230.04600000000002,44162.26503161476
2016,oct,Food at Home,226.418,Midwest,Pre-COVID,318.22,45647.5,230.04600000000002,46378.93093746964
2017,oct,Food at Home,227.606,Midwest,Pre-COVID,319.89,46655.0,230.04600000000002,47155.15465321653
2018,oct,Food at Home,226.052,Midwest,Pre-COVID,317.71,47865.0,230.04600000000002,48710.70280289491
2019,oct,Food at Home,227.603,Midwest,Pre-COVID,319.89,47865.0,230.04600000000002,48378.763856363934
2020,oct,Food at Home,234.245,Midwest,Post-COVID,329.22,47865.0,230.04600000000002,47006.98751307392
2021,oct,Food at Home,249.139,Midwest,Post-COVID,350.16,47865.0,230.04600000000002,44196.82101156383
2022,oct,Food at Home,282.059,Midwest,Post-COVID,396.42,47865.0,230.04600000000002,39038.469930050094
2023,oct,Food at Home,288.13,Midwest,Post-COVID,404.96,47865.0,230.04600000000002,38215.915697775315
2024,oct,Food at Home,292.313,Midwest,Post-COVID,410.83,47865.0,230.04600000000002,37669.045817325954
2025,oct,Food at Home,not provided,Midwest,Post-COVID,not provided,47865.0,230.04600000000002,not provided
2015,oct,Food Away From Home,256.751,Midwest,Pre-COVID,254.17,44357.5,254.83616666666668,44026.68446439028
2016,oct,Food Away From Home,263.39,Midwest,Pre-COVID,260.74,45647.5,254.83616666666668,44165.05530930054
2017,oct,Food Away From Home,267.849,Midwest,Pre-COVID,265.15,46655.0,254.83616666666668,44388.37313498775
2018,oct,Food Away From Home,273.635,Midwest,Pre-COVID,270.88,47865.0,254.83616666666668,44576.65546256876
2019,oct,Food Away From Home,281.449,Midwest,Pre-COVID,278.62,47865.0,254.83616666666668,43339.05296341434
2020,oct,Food Away From Home,291.593,Midwest,Post-COVID,288.66,47865.0,254.83616666666668,41831.36466753317
2021,oct,Food Away From Home,307.993,Midwest,Post-COVID,304.89,47865.0,254.83616666666668,39603.92969158391
2022,oct,Food Away From Home,338.681,Midwest,Post-COVID,335.27,47865.0,254.83616666666668,36015.40422255752
2023,oct,Food Away From Home,354.347,Midwest,Post-COVID,350.78,47865.0,254.83616666666668,34423.130765887676
2024,oct,Food Away From Home,365.086,Midwest,Post-COVID,361.41,47865.0,254.83616666666668,33410.57481661855
2025,oct,Food Away From Home,not provided,Midwest,Post-COVID,not provided,47865.0,254.83616666666668,not provided
2015,oct,Energy,192.789,Midwest,Pre-COVID,275.83,44357.5,195.657,45017.37846816987
2016,oct,Energy,187.192,Midwest,Pre-COVID,267.83,45647.5,195.657,47711.72329746997
2017,oct,Energy,196.531,Midwest,Pre-COVID,281.19,46655.0,195.657,46447.51889014965
2018,oct,Energy,212.364,Midwest,Pre-COVID,303.84,47865.0,195.657,44099.387396168844
2019,oct,Energy,201.417,Midwest,Pre-COVID,288.18,47865.0,195.657,46496.18604685801
2020,oct,Energy,182.841,Midwest,Post-COVID,261.6,47865.0,195.657,51220.03437412834
2021,oct,Energy,243.658,Midwest,Post-COVID,348.61,47865.0,195.657,38435.521530177546
2022,oct,Energy,283.218,Midwest,Post-COVID,405.21,47865.0,195.657,33066.832987310125
2023,oct,Energy,254.858,Midwest,Post-COVID,364.64,47865.0,195.657,36746.43254282777
2024,oct,Energy,247.821,Midwest,Post-COVID,354.57,47865.0,195.657,37789.865689348364
2025,oct,Energy,not provided,Midwest,Post-COVID,not provided,47865.0,195.657,not provided
2015,oct,Shelter,250.776,Midwest,Pre-COVID,1375.17,44357.5,249.12075000000002,44064.717788484544
2016,oct,Shelter,257.898,Midwest,Pre-COVID,1414.22,45647.5,249.12075000000002,44093.94192907661
2017,oct,Shelter,264.438,Midwest,Pre-COVID,1450.08,46655.0,249.12075000000002,43952.56578574184
2018,oct,Shelter,273.686,Midwest,Pre-COVID,1500.8,47865.0,249.12075000000002,43568.778449573605
2019,oct,Shelter,281.992,Midwest,Pre-COVID,1546.34,47865.0,249.12075000000002,42285.47156922891
2020,oct,Shelter,287.428,Midwest,Post-COVID,1576.15,47865.0,249.12075000000002,41485.74494743032
2021,oct,Shelter,299.37,Midwest,Post-COVID,1641.64,47865.0,249.12075000000002,39830.860469485924
2022,oct,Shelter,315.262,Midwest,Post-COVID,1728.79,47865.0,249.12075000000002,37823.0319504095
2023,oct,Shelter,337.211,Midwest,Post-COVID,1849.15,47865.0,249.12075000000002,35361.137978150175
2024,oct,Shelter,356.519,Midwest,Post-COVID,1955.02,47865.0,249.12075000000002,33446.084777389144
2025,oct,Shelter,not provided,Midwest,Post-COVID,not provided,47865.0,249.12075000000002,not provided
2015,oct,Medical Care,454.68,Midwest,Pre-COVID,399.58,44357.5,451.846,44081.021696577816
2016,oct,Medical Care,476.005,Midwest,Pre-COVID,418.32,45647.5,451.846,43330.72191468577
2017,oct,Medical Care,478.733,Midwest,Pre-COVID,420.72,46655.0,451.846,44034.72317554879
2018,oct,Medical Care,486.365,Midwest,Pre-COVID,427.43,47865.0,451.846,44467.856013487806
2019,oct,Medical Care,508.101,Midwest,Pre-COVID,446.53,47865.0,451.846,42565.570211434344
2020,oct,Medical Care,520.319,Midwest,Post-COVID,457.27,47865.0,451.846,41566.05618860737
2021,oct,Medical Care,523.379,Midwest,Post-COVID,459.96,47865.0,451.846,41323.03510458005
2022,oct,Medical Care,548.934,Midwest,Post-COVID,482.42,47865.0,451.846,39399.28805648767
2023,oct,Medical Care,549.901,Midwest,Post-COVID,483.27,47865.0,451.846,39330.004473532514
2024,oct,Medical Care,560.15,Midwest,Post-COVID,492.27,47865.0,451.846,38610.38791395162
2025,oct,Medical Care,not provided,Midwest,Post-COVID,not provided,47865.0,451.846,not provided
2015,nov,Food at Home,229.217,Midwest,Pre-COVID,324.75,44357.5,230.04600000000002,44517.926004615714
2016,nov,Food at Home,224.801,Midwest,Pre-COVID,318.49,45647.5,230.04600000000002,46712.53590953778
2017,nov,Food at Home,226.388,Midwest,Pre-COVID,320.74,46655.0,230.04600000000002,47408.856167288024
2018,nov,Food at Home,224.384,Midwest,Pre-COVID,317.9,47865.0,230.04600000000002,49072.80282907873
2019,nov,Food at Home,227.343,Midwest,Pre-COVID,322.09,47865.0,230.04600000000002,48434.092054736684
2020,nov,Food at Home,232.725,Midwest,Post-COVID,329.72,47865.0,230.04600000000002,47314.00489848535
2021,nov,Food at Home,249.142,Midwest,Post-COVID,352.98,47865.0,230.04600000000002,44196.28882324137
2022,nov,Food at Home,282.201,Midwest,Post-COVID,399.82,47865.0,230.04600000000002,39018.82626213231
2023,nov,Food at Home,286.562,Midwest,Post-COVID,406.0,47865.0,230.04600000000002,38425.02421814477
2024,nov,Food at Home,292.523,Midwest,Post-COVID,414.44,47865.0,230.04600000000002,37642.00350057944
2025,nov,Food at Home,not provided,Midwest,Post-COVID,not provided,47865.0,230.04600000000002,not provided
2015,nov,Food Away From Home,257.145,Midwest,Pre-COVID,254.17,44357.5,254.83616666666668,43959.226362234025
2016,nov,Food Away From Home,263.583,Midwest,Pre-COVID,260.53,45647.5,254.83616666666668,44132.71689720758
2017,nov,Food Away From Home,268.29,Midwest,Pre-COVID,265.18,46655.0,254.83616666666668,44315.41002584268
2018,nov,Food Away From Home,274.604,Midwest,Pre-COVID,271.42,47865.0,254.83616666666668,44419.357028666745
2019,nov,Food Away From Home,282.151,Midwest,Pre-COVID,278.88,47865.0,254.83616666666668,43231.22412289873
2020,nov,Food Away From Home,290.913,Midwest,Post-COVID,287.54,47865.0,254.83616666666668,41929.144168531486
2021,nov,Food Away From Home,311.731,Midwest,Post-COVID,308.12,47865.0,254.83616666666668,39129.03470460109
2022,nov,Food Away From Home,340.248,Midwest,Post-COVID,336.31,47865.0,254.83616666666668,35849.53656597541
2023,nov,Food Away From Home,355.077,Midwest,Post-COVID,350.96,47865.0,254.83616666666668,34352.36052321046
2024,nov,Food Away From Home,365.247,Midwest,Post-COVID,361.02,47865.0,254.83616666666668,33395.8475155169
2025,nov,Food Away From Home,not provided,Midwest,Post-COVID,not provided,47865.0,254.83616666666668,not provided
